id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5406,AI for Economic Growth & Social Good: Industry Synergies for Inclusive Innovation,"It is a high-level, solutions-oriented panel bringing together government, multilaterals, industry leaders, and innovation ecosystems to translate India's AI ambition into real-world impact. The session spotlights deployable AI use-cases across healthcare, agriculture, skilling, mobility, and financial inclusion, emphasizing responsible AI, blended finance, and cross-sector partnerships to scale beyond pilots toward measurable, population-level outcomes aligned with the IndiaAI Mission",2026-02-20,14:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Archana; Dr. Angela Lusigi; Rekha Srinivasan; Yosuke Sato,T-Hub Foundation,Main Summit Session,692c2b9c1ae9b8d8eca8e3a5,True,
5408,Building Trustworthy AI: Foundations and Practical Pathways,"Building Trustworthy AI is an impact-focused workshop examining how responsible and transparent AI systems can enable inclusive, ethical, and sustainable innovation in India. The session includes an interactive exploration of data consent and privacy in real-world AI deployments, the launch of the research paper ASTRA: AI Safety, Trust, & Risk Assessment, and a multi-stakeholder roundtable discussing practical pathways to advance trustworthy AI across policy, industry, and society.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Chanda Grover; Dr. Aalok Thakkar; Dr. Anirban Sen; Dr. Debayan Gupta,Ashoka University,Main Summit Session,692c2e2fd04bc8138f08aac2,True,
5454,AI for Inclusive and Resilient Agricultural Food Systems,"This session by the Ministry of the Netherlands will explore how artificial intelligence can enable more sustainable, resilient, and responsible agricultural supply chains. It will examine AI use in farm-level efficiency, risk management, sustainability reporting, and trusted data sharing. The discussion will emphasize inclusive approaches that support small farmers and SMEs in lower-income countries to meet sustainability requirements, protect data, and access global agricultural markets.",2026-02-20,14:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 18,Dr. Arun Pratihast; Dr. Dejan Jakovljevic; H.E. Harry Verweij; H.E. Mathias Cormann; Mr. Nezar Patria; Ms. Audrey Plonk; Ms. Debjani Ghosh,Government of the Netherlands,Main Summit Session,692ca331a5d4975f031398c7,True,
4607,"Keynote Session: Kiran Mazumdar-Shaw, Chairperson, Biocon Group",,2026-02-20,14:44:00.000,14:56:00.000,Bharat Mandapam,L3 Plenary Hall,,,,,,
4609,Panel Discussion,,2026-02-20,14:58:00.000,15:38:00.000,Bharat Mandapam,L3 Plenary Hall,"Sanjeev Bikhchandani, Founder & Executive Vice Chairman, Info Edge (India); Ravi Venkatesan, Founder, Global Alliance for Mass Entrepreneurship; Deepak Bagla, Mission Director, Atal Innovation Mission ; Radhicka Kapoor, Senior Employment Specialist, Decent Work Team for South Asia, International Labour Organization; Shereen Bhan, Managing Editor, CNBC-TV18",,,,,
5087,"Stakeholder Workshop (World Economic Forum): Advancing Safe, Secure and Trustworthy AI Governance","This semi-private stakeholder dialogue will convene senior public- and private-sector leaders for a focused discussion on advancing practical AI governance. Building on the principles of the Hiroshima AI Process and other global frameworks, the session will explore how shared commitments to safe, secure, and trustworthy AI can be translated into actionable, regionally relevant governance approaches that enable innovation and protect societal interests, as well as strategies for building resilient AI innovation ecosystems through regional collaboration.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Agustina Callegari; Cathy Li; Samira Gazzane,World Economic Forum,Main Summit Session,690dc172d3fcd44e16738026,True,
5129,Small AI for Big Impact,"Small AI is essential for scaling solutions in the Global South via data-efficient computing, low-resource datasets, and localized edge inference. Grounded in responsible, local contexts, this session provides a roadmap for ML practitioners in India and beyond to achieve scale. Through a technical lens, we examine how affordable, scalable AI deployment can advance UN Sustainable Development Goals (SDGs), offering global leadership and technical insights into driving meaningful social impact through localized, accessible technology.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Aisha Walcott-Bryant; Alpan Raval; Antoine Tesniere; Illango Patchamuthu; Wassim Hamidouche; Zameer Brey,Wadhwani AI,Main Summit Session,6915db805d05f4811c977176,True,
5156,Exploring a Regulatory Framework for Open Data,"Open data is becoming a core pillar of the global AI ecosystem, enabling innovation, evidence-based policymaking, and improved public service delivery. While high-quality datasets are essential for advanced AI, their governance poses complex challenges. This panel examines the opportunities and challenges presented by executive and sector-specific measures, and statutory frameworks for open data. Bringing together policymakers, legal experts, and industry the discussion will explore balancing openness with safeguards, and innovation with accountability.",2026-02-20,15:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Arun Prabhu; Cyril Shroff; Dr Shashi Tharoor; Dr. Sasmit Patra; Gail Kent; Prof.  (Dr.) C. Raj Kumar; Rama Vedashree,Cyril Amarchand Mangaldas,Main Summit Session,6917143e5d05f4811c98441a,True,
5203,"The AI-Cyber Nexus: A Strategic Dialogue on Global Security, Trust, and Governance","This session, will apply the triad of Confidentiality, Integrity, and Availability (CIA) to the complex challenges posed by large language models (LLMs) and Agentic AI. It will present learnings from technology developers, civil society, policymakers, and diplomats that can provide an informed, fact-based approach to how cybersecurity policy and AI governance are interconnected.",2026-02-20,15:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Alejandro Mayoral Banos; Lea Kaspar; Maria Paz Canales; Raman Jit Singh Chima; Udbhav Tiwari,Access Now,Main Summit Session,6918c171e67b6cd27756961c,True,
5208,Designing Health AI for Bharat - A Billion Clinical Realities,"As AI is integrated more closely into indian health care, this discussion brings together pioneers across technology, public systems, and deep last-mile knowledge, public systems and last mile delivery. The session will study ground realities in the Health-AI space. Drawing on institutional memory and frontier innovation, the session explores how Artificial Intelligence must evolve with people, infrastructure and ecosystems to deliver resilient and inclusive health outcomes at population scale.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,"Karthik Adapa; Kiran Gopal Vaska; Ms. Aswathy S., IAS; Shalini Kapoor",Eka Care,Main Summit Session,691aeb8fc92b15f05863f669,True,
5288,"Sovereign AI for India: Designing the Nation's Future Compute, Data and Innovation Ecosystem","This panel will explore how India can build sovereign AI capabilities across compute, data, models, and governance to reduce dependence on foreign systems while aligning AI development with national priorities and constitutional values. The discussion will examine the democratization of AI resources, trusted governance frameworks, affordable national compute infrastructure, India-centric datasets, responsible AI practices, and ways to strengthen India's voice in global AI standards and negotiations.",2026-02-20,15:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Ankit Bose; Bhaskar Gorti; Breno Melo; Kalyan Kumar; Prof. Ganesh Ramakrishnan,Nasscom,Main Summit Session,6929d0fe3b3e8d7e576a8ef3,True,
5319,"Making AI for everyone: The case for personal, local, multilingual AI","This session will look at a collaborative build, i.e. a local AI device platform that empowers communities to create their own AI tools, in their own language, for their own needs, with complete privacy and control; and a video projection of the build in use. It will also include a fireside chat between AI leaders, and a high-level dialogue between senior delegation of French and Indian officials. Jointly these interventions will explore a multilingual, public-interest AI ecosystem.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 7,Andrew Tergis; Anne Bouverot; Ayah Bdeir; Martin Tisné; Shailendra Pal Singh; Shailendra Pal Singh; Shri. Abhishek Singh; Shri. Amitabh Nag; Sushant Kumar,Current AI,Main Summit Session,692ae43d6301504975ed3e37,True,
5355,From Research to Industry: Building Foundational Large Language Models for High-Stakes Uses in the Real World,"This session will examine how robust and trustworthy artificial intelligence can be built for high-stakes professional use cases that support economic growth and social good. It will explore how domain-specific research, rigorous evaluation, and collaboration between industry and academia enable safe and scalable AI. The discussion will focus on moving from pilots to real-world deployment through strong governance, reliability, and inclusive design across sectors.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Eun Jae (Jessie) Baek; Jonathan Richard Schwarz; Zak Brown,Thomson Reuters,Main Summit Session,692b8931fc458c6233cdf3c4,True,
5363,"Panel Discussion on Reimagining Responsible AI: Frameworks, Safeguards, and Standards for the Next Wave of AI Innovation","This panel will examine the next phase of Responsible AI frameworks, safeguards, and standards in the context of evolving AI technologies. It will feature a focused discussion to gather practical inputs on strengthening governance mechanisms, lifecycle oversight, risk assessment tools, and global standard setting, with emphasis on responsible innovation in emerging systems such as agentic AI.",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Mr. Ashish Tewari; Mr. Kamesh Shekar; Mr. Syed Quiser Ahmed; Ms. Arundhati Bhattacharya,Coalition for Responsible Evolution of AI (CoRE-AI),Main Summit Session,692bcfc553b37afc04d9d02e,True,
5379,International AI Safety Coordination: What Policymakers Need to Know,"The race to AGI/ASI is getting more geopolitical and difficult to control and govern with profound consequences for our societies and civilisations. This session will aim to delineate an actionable governance agenda to address that situation, exploring advanced AI technical and governance needs .",2026-02-20,15:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Dr. Eileen Donahoe; H.E. Josephine Teo; H.E. Mathias Cormann; Mr. Cyrus Hodes; Mr. Jann Tallinn; Mr. Nicolas Miailhe; Mr. Osama Manzar; Mr. Sangbu Kim; Prof. Stuart Russell,AI Safety Connect (AISC),Main Summit Session,692c00cd121bbf4c4407c3a1,True,
